sample_uid,dataset,split,neg_type,label,s_id,group_id,is_mismatch_s,style_ref_text_uid,query_text_uid
S000003912,CCAT50,train,NEG-Mismatch-S,0,558,558,1,bdfafb8e5fa28971,c63319352755b56e
S000003913,CCAT50,train,NEG-Mismatch-S,0,558,558,1,423d51a089f67c9c,c63319352755b56e
S000003935,CCAT50,train,POS,1,562,562,0,a566da4294d96ad2,eaeb8ed74a3c0c36
S000003936,CCAT50,train,NEG-Anchor,0,562,562,0,a566da4294d96ad2,f981317a502478d6
S000003937,CCAT50,train,NEG-neutral,0,562,562,0,a566da4294d96ad2,c1aeb774f29eea43
S000003938,CCAT50,train,NEG-wrong_ref_s,0,562,562,0,a566da4294d96ad2,506b76415ab1507d
S000003939,CCAT50,train,NEG-Mismatch-S,0,562,562,1,f1191555c139fa44,eaeb8ed74a3c0c36
S000003940,CCAT50,train,NEG-Mismatch-S,0,562,562,1,87d5d1c6547dfbdb,eaeb8ed74a3c0c36
S000003941,CCAT50,train,NEG-Mismatch-S,0,562,562,1,8994da65c4a4cb10,eaeb8ed74a3c0c36
S000003942,CCAT50,train,POS,1,563,563,0,53b56a1d0dcb8561,7d9c673e94f7fd19
S000003943,CCAT50,train,NEG-Anchor,0,563,563,0,53b56a1d0dcb8561,370a011960069fee
S000003944,CCAT50,train,NEG-neutral,0,563,563,0,53b56a1d0dcb8561,2dbddc4c69fdf827
S000003945,CCAT50,train,NEG-wrong_ref_s,0,563,563,0,53b56a1d0dcb8561,3b4f95ecc47b9f32
S000003946,CCAT50,train,NEG-Mismatch-S,0,563,563,1,53b0afd580c94c58,7d9c673e94f7fd19
S000003947,CCAT50,train,NEG-Mismatch-S,0,563,563,1,1d96e7ba0639f217,7d9c673e94f7fd19
S000003948,CCAT50,train,NEG-Mismatch-S,0,563,563,1,68ec685505afce1f,7d9c673e94f7fd19
S000003949,CCAT50,train,POS,1,564,564,0,faf58d67aeaf3a53,da6d6707afadc1aa
S000003950,CCAT50,train,NEG-Anchor,0,564,564,0,faf58d67aeaf3a53,60968f11bddeb3a1
S000003951,CCAT50,train,NEG-neutral,0,564,564,0,faf58d67aeaf3a53,92790a44633ec9a7
S000003952,CCAT50,train,NEG-wrong_ref_s,0,564,564,0,faf58d67aeaf3a53,536e8ed8bfd3db5e
S000003953,CCAT50,train,NEG-Mismatch-S,0,564,564,1,54738d1fb9120be7,da6d6707afadc1aa
S000003954,CCAT50,train,NEG-Mismatch-S,0,564,564,1,efe6715f79700dbd,da6d6707afadc1aa
S000003955,CCAT50,train,NEG-Mismatch-S,0,564,564,1,e205d08c6fff9ab3,da6d6707afadc1aa
S000003956,CCAT50,train,POS,1,565,565,0,9329c877cd0dc274,f21122195a252e10
S000003957,CCAT50,train,NEG-Anchor,0,565,565,0,9329c877cd0dc274,357f1810b2abdc70
S000003958,CCAT50,train,NEG-neutral,0,565,565,0,9329c877cd0dc274,e5206c0c4140e322
S000003959,CCAT50,train,NEG-wrong_ref_s,0,565,565,0,9329c877cd0dc274,f235c3f8a75cfc47
S000003960,CCAT50,train,NEG-Mismatch-S,0,565,565,1,07f03dd6a196cdfc,f21122195a252e10
S000003961,CCAT50,train,NEG-Mismatch-S,0,565,565,1,3992e853da96a927,f21122195a252e10
S000003962,CCAT50,train,NEG-Mismatch-S,0,565,565,1,8e8cde4f3e98efa3,f21122195a252e10
S000003963,CCAT50,train,POS,1,566,566,0,e464d004d5a483d8,c20aa65915c53135
S000003964,CCAT50,train,NEG-Anchor,0,566,566,0,e464d004d5a483d8,ce807118810f105c
S000003965,CCAT50,train,NEG-neutral,0,566,566,0,e464d004d5a483d8,0ca5dd4611350b54
S000003966,CCAT50,train,NEG-wrong_ref_s,0,566,566,0,e464d004d5a483d8,d517cc9612487cbe
S000003967,CCAT50,train,NEG-Mismatch-S,0,566,566,1,4b12eb4dea90f88a,c20aa65915c53135
S000003968,CCAT50,train,NEG-Mismatch-S,0,566,566,1,0afea40c21ef4874,c20aa65915c53135
S000003969,CCAT50,train,NEG-Mismatch-S,0,566,566,1,7bcfad4cfe5a9ca7,c20aa65915c53135
S000003970,CCAT50,train,POS,1,567,567,0,d81693eb00247260,9fe95eb2a0629e4f
S000003971,CCAT50,train,NEG-Anchor,0,567,567,0,d81693eb00247260,abd9de0e91cb9c62
S000003972,CCAT50,train,NEG-neutral,0,567,567,0,d81693eb00247260,407b702acd5a2c9e
S000003973,CCAT50,train,NEG-wrong_ref_s,0,567,567,0,d81693eb00247260,43e3ae8ff771376c
S000003974,CCAT50,train,NEG-Mismatch-S,0,567,567,1,057840844208cf08,9fe95eb2a0629e4f
S000003975,CCAT50,train,NEG-Mismatch-S,0,567,567,1,25a5b1e647a52dbb,9fe95eb2a0629e4f
S000003976,CCAT50,train,NEG-Mismatch-S,0,567,567,1,f365ebfa5943b1ea,9fe95eb2a0629e4f
S000003977,CCAT50,train,POS,1,568,568,0,7b9ec77374eedfcb,13effa7aa8608ac2
S000003978,CCAT50,train,NEG-Anchor,0,568,568,0,7b9ec77374eedfcb,d3898e074d4d817d
S000003979,CCAT50,train,NEG-neutral,0,568,568,0,7b9ec77374eedfcb,edbea620429a97ab
S000003980,CCAT50,train,NEG-wrong_ref_s,0,568,568,0,7b9ec77374eedfcb,25cb646cab7d5571
S000003981,CCAT50,train,NEG-Mismatch-S,0,568,568,1,1a3bd78412bf6942,13effa7aa8608ac2
S000003982,CCAT50,train,NEG-Mismatch-S,0,568,568,1,a71ab16f6d4b92f1,13effa7aa8608ac2
S000003983,CCAT50,train,NEG-Mismatch-S,0,568,568,1,669c0e6efed8fe3a,13effa7aa8608ac2
S000003991,CCAT50,train,POS,1,570,570,0,b1d5add3e4f68af6,5d1b98632e52de80
S000003992,CCAT50,train,NEG-Anchor,0,570,570,0,b1d5add3e4f68af6,3484360d601e9413
S000003993,CCAT50,train,NEG-neutral,0,570,570,0,b1d5add3e4f68af6,a3dc2e488fc75700
S000003994,CCAT50,train,NEG-wrong_ref_s,0,570,570,0,b1d5add3e4f68af6,302db76fb2bf93a6
S000003995,CCAT50,train,NEG-Mismatch-S,0,570,570,1,2e1ee2f1c2442d4f,5d1b98632e52de80
S000003996,CCAT50,train,NEG-Mismatch-S,0,570,570,1,258e928ea27f435f,5d1b98632e52de80
S000003997,CCAT50,train,NEG-Mismatch-S,0,570,570,1,f68a68bf7fe6f892,5d1b98632e52de80
S000003998,CCAT50,train,POS,1,571,571,0,41127a3451669604,10d3aa0f46798a4d
S000003999,CCAT50,train,NEG-Anchor,0,571,571,0,41127a3451669604,a3ff8dd42ad9b251
S000004000,CCAT50,train,NEG-neutral,0,571,571,0,41127a3451669604,a3e3179d0affd765
S000004001,CCAT50,train,NEG-wrong_ref_s,0,571,571,0,41127a3451669604,0a167eec79655a74
S000004002,CCAT50,train,NEG-Mismatch-S,0,571,571,1,31b738effef61b02,10d3aa0f46798a4d
S000004003,CCAT50,train,NEG-Mismatch-S,0,571,571,1,04172ed4b5314466,10d3aa0f46798a4d
S000004004,CCAT50,train,NEG-Mismatch-S,0,571,571,1,fd124973b28ab27a,10d3aa0f46798a4d
S000004005,CCAT50,train,POS,1,572,572,0,ed79121c3669a22a,6403d5a25371053e
S000004006,CCAT50,train,NEG-Anchor,0,572,572,0,ed79121c3669a22a,80238f0163e9d122
S000004007,CCAT50,train,NEG-neutral,0,572,572,0,ed79121c3669a22a,f863d7e89564e42a
S000004008,CCAT50,train,NEG-wrong_ref_s,0,572,572,0,ed79121c3669a22a,8988db14988178f5
S000004009,CCAT50,train,NEG-Mismatch-S,0,572,572,1,56c576cacfa0b62c,6403d5a25371053e
S000004010,CCAT50,train,NEG-Mismatch-S,0,572,572,1,117c012bf6a35ff9,6403d5a25371053e
S000004011,CCAT50,train,NEG-Mismatch-S,0,572,572,1,3434c062dbbee6cf,6403d5a25371053e
S000004012,CCAT50,train,POS,1,573,573,0,be93a5f3a7893f0c,3b19fa0968f59fca
S000004013,CCAT50,train,NEG-Anchor,0,573,573,0,be93a5f3a7893f0c,07ecd0bfce74d6ff
S000004014,CCAT50,train,NEG-neutral,0,573,573,0,be93a5f3a7893f0c,89e07fc7ceb7c6be
S000004015,CCAT50,train,NEG-wrong_ref_s,0,573,573,0,be93a5f3a7893f0c,1a1febf254b1e805
S000004016,CCAT50,train,NEG-Mismatch-S,0,573,573,1,c5a790f9bafa56e3,3b19fa0968f59fca
S000004017,CCAT50,train,NEG-Mismatch-S,0,573,573,1,ad076e9cb14252b7,3b19fa0968f59fca
S000004018,CCAT50,train,NEG-Mismatch-S,0,573,573,1,5e4f3ef6b1cc67ba,3b19fa0968f59fca
S000004019,CCAT50,train,POS,1,574,574,0,0caee731151c4511,6c4b7a6ea7b55e97
S000004020,CCAT50,train,NEG-Anchor,0,574,574,0,0caee731151c4511,6116732a9ec0c4c2
S000004021,CCAT50,train,NEG-neutral,0,574,574,0,0caee731151c4511,b2079f4e44117724
S000004022,CCAT50,train,NEG-wrong_ref_s,0,574,574,0,0caee731151c4511,9c209e408bbbd11f
S000004023,CCAT50,train,NEG-Mismatch-S,0,574,574,1,1590587ad2171778,6c4b7a6ea7b55e97
S000004024,CCAT50,train,NEG-Mismatch-S,0,574,574,1,6e86864b26be8741,6c4b7a6ea7b55e97
S000004025,CCAT50,train,NEG-Mismatch-S,0,574,574,1,f64f60339a261720,6c4b7a6ea7b55e97
S000004026,CCAT50,train,POS,1,575,575,0,53173b26848dd984,966ee65f021c1e5a
S000004027,CCAT50,train,NEG-Anchor,0,575,575,0,53173b26848dd984,0a8d823220eae76c
S000004028,CCAT50,train,NEG-neutral,0,575,575,0,53173b26848dd984,a1ea75fb16cf1955
S000004029,CCAT50,train,NEG-wrong_ref_s,0,575,575,0,53173b26848dd984,3a35358e55ad0994
S000004030,CCAT50,train,NEG-Mismatch-S,0,575,575,1,e87ec68c97ba5415,966ee65f021c1e5a
S000004031,CCAT50,train,NEG-Mismatch-S,0,575,575,1,f548b812fed356f2,966ee65f021c1e5a
S000004032,CCAT50,train,NEG-Mismatch-S,0,575,575,1,a8eac42e9343353f,966ee65f021c1e5a
S000004033,CCAT50,train,POS,1,576,576,0,c99c9ac9a40aa677,9580c4a7a0b91f06
S000004034,CCAT50,train,NEG-Anchor,0,576,576,0,c99c9ac9a40aa677,b8ac08dc2e86f877
S000004035,CCAT50,train,NEG-neutral,0,576,576,0,c99c9ac9a40aa677,93f6a344d8057284
S000004037,CCAT50,train,NEG-Mismatch-S,0,576,576,1,ffb0cd59e9e88dc3,9580c4a7a0b91f06
S000004038,CCAT50,train,NEG-Mismatch-S,0,576,576,1,fd01a1e4133a2181,9580c4a7a0b91f06
S000004039,CCAT50,train,NEG-Mismatch-S,0,576,576,1,1acbe762dcac53e4,9580c4a7a0b91f06
S000004040,CCAT50,train,POS,1,577,577,0,597724dccc9d26b8,1f681b8878dfb191
S000004041,CCAT50,train,NEG-Anchor,0,577,577,0,597724dccc9d26b8,1061d2710da9ac91
S000004042,CCAT50,train,NEG-neutral,0,577,577,0,597724dccc9d26b8,a27d4e114a95a7be
S000004043,CCAT50,train,NEG-wrong_ref_s,0,577,577,0,597724dccc9d26b8,003fc61024087815
S000004044,CCAT50,train,NEG-Mismatch-S,0,577,577,1,391f51897676bc6b,1f681b8878dfb191
S000004045,CCAT50,train,NEG-Mismatch-S,0,577,577,1,968f203d66fad4b1,1f681b8878dfb191
S000004046,CCAT50,train,NEG-Mismatch-S,0,577,577,1,0fb629ecbda28a3f,1f681b8878dfb191
S000004047,CCAT50,train,POS,1,578,578,0,41a2ff95a3890c20,9cb3a838db1f99c6
S000004048,CCAT50,train,NEG-Anchor,0,578,578,0,41a2ff95a3890c20,4f6e0b6e54efe416
S000004049,CCAT50,train,NEG-neutral,0,578,578,0,41a2ff95a3890c20,5d248de7794cd83a
S000004050,CCAT50,train,NEG-wrong_ref_s,0,578,578,0,41a2ff95a3890c20,57a9acb1613a139e
S000004051,CCAT50,train,NEG-Mismatch-S,0,578,578,1,82bebecabbb5f749,9cb3a838db1f99c6
S000004052,CCAT50,train,NEG-Mismatch-S,0,578,578,1,92be40b4588e4eb0,9cb3a838db1f99c6
S000004053,CCAT50,train,NEG-Mismatch-S,0,578,578,1,c9ce3263660e9d65,9cb3a838db1f99c6
S000004054,CCAT50,train,POS,1,579,579,0,215daefb500c444c,d6f14a43b315ee7d
S000004055,CCAT50,train,NEG-Anchor,0,579,579,0,215daefb500c444c,4d114498f57a4ab0
S000004056,CCAT50,train,NEG-neutral,0,579,579,0,215daefb500c444c,72023041544b5cee
S000004057,CCAT50,train,NEG-wrong_ref_s,0,579,579,0,215daefb500c444c,c630026d4a14c776
S000004058,CCAT50,train,NEG-Mismatch-S,0,579,579,1,9e0c290dab07717b,d6f14a43b315ee7d
S000004059,CCAT50,train,NEG-Mismatch-S,0,579,579,1,2f968f038ff01bff,d6f14a43b315ee7d
S000004060,CCAT50,train,NEG-Mismatch-S,0,579,579,1,c845215e06ec95a1,d6f14a43b315ee7d
S000004075,CCAT50,train,POS,1,582,582,0,ab92a723d8612795,dd0a817f6a83fbc5
S000004076,CCAT50,train,NEG-Anchor,0,582,582,0,ab92a723d8612795,266ff675b00f8c66
S000004077,CCAT50,train,NEG-neutral,0,582,582,0,ab92a723d8612795,3472c9143d3ce8d0
S000004078,CCAT50,train,NEG-wrong_ref_s,0,582,582,0,ab92a723d8612795,4129a057d87a52a7
S000004079,CCAT50,train,NEG-Mismatch-S,0,582,582,1,c5da2a896a62092a,dd0a817f6a83fbc5
S000004080,CCAT50,train,NEG-Mismatch-S,0,582,582,1,f33eb9cc7688cd8f,dd0a817f6a83fbc5
S000004081,CCAT50,train,NEG-Mismatch-S,0,582,582,1,125649cbed612973,dd0a817f6a83fbc5
S000004082,CCAT50,train,POS,1,583,583,0,92be40b4588e4eb0,c537e839e729d5f3
S000004083,CCAT50,train,NEG-Anchor,0,583,583,0,92be40b4588e4eb0,6dd1940150dac058
S000004084,CCAT50,train,NEG-neutral,0,583,583,0,92be40b4588e4eb0,5c98c9f935e3fbfa
S000004085,CCAT50,train,NEG-wrong_ref_s,0,583,583,0,92be40b4588e4eb0,3f8bad03097f353a
S000004086,CCAT50,train,NEG-Mismatch-S,0,583,583,1,62f298c98d17836a,c537e839e729d5f3
S000004087,CCAT50,train,NEG-Mismatch-S,0,583,583,1,b21911b2cd53cd80,c537e839e729d5f3
S000004088,CCAT50,train,NEG-Mismatch-S,0,583,583,1,54d788dcade72a57,c537e839e729d5f3
S000004089,CCAT50,train,POS,1,584,584,0,dbfdb00ca47131b0,35168a91a8c6eda8
S000004090,CCAT50,train,NEG-Anchor,0,584,584,0,dbfdb00ca47131b0,8fdbd4104a0c1645
S000004091,CCAT50,train,NEG-neutral,0,584,584,0,dbfdb00ca47131b0,bf8c1623c909a014
S000004092,CCAT50,train,NEG-wrong_ref_s,0,584,584,0,dbfdb00ca47131b0,6f2618ad7867d72a
S000004093,CCAT50,train,NEG-Mismatch-S,0,584,584,1,d654859d0630c8c9,35168a91a8c6eda8
S000004094,CCAT50,train,NEG-Mismatch-S,0,584,584,1,1bc3137c9185cde4,35168a91a8c6eda8
S000004095,CCAT50,train,NEG-Mismatch-S,0,584,584,1,6a294a31448c9860,35168a91a8c6eda8
S000004096,CCAT50,train,POS,1,585,585,0,920a9c6080f70dc8,d7dd4019f6bc7d40
S000004097,CCAT50,train,NEG-Anchor,0,585,585,0,920a9c6080f70dc8,58de21691588f581
S000004098,CCAT50,train,NEG-neutral,0,585,585,0,920a9c6080f70dc8,7625d5ddc9d7c29d
S000004099,CCAT50,train,NEG-wrong_ref_s,0,585,585,0,920a9c6080f70dc8,2cc97e6c577c75c7
S000004100,CCAT50,train,NEG-Mismatch-S,0,585,585,1,77ac00753be25fe1,d7dd4019f6bc7d40
S000004101,CCAT50,train,NEG-Mismatch-S,0,585,585,1,92ebfea3e8b6004a,d7dd4019f6bc7d40
S000004102,CCAT50,train,NEG-Mismatch-S,0,585,585,1,3f519960eac74780,d7dd4019f6bc7d40
S000004103,CCAT50,train,POS,1,586,586,0,b8acb376e958a87f,45fcf40cd9aeccaa
S000004104,CCAT50,train,NEG-Anchor,0,586,586,0,b8acb376e958a87f,8c1b3c1bff14aaf2
S000004105,CCAT50,train,NEG-neutral,0,586,586,0,b8acb376e958a87f,aa90ba6c5bf9efda
S000004106,CCAT50,train,NEG-wrong_ref_s,0,586,586,0,b8acb376e958a87f,96c843bb757a9e73
S000004107,CCAT50,train,NEG-Mismatch-S,0,586,586,1,7a5dc5368214fad5,45fcf40cd9aeccaa
S000004108,CCAT50,train,NEG-Mismatch-S,0,586,586,1,476fe2b23350eab3,45fcf40cd9aeccaa
S000004109,CCAT50,train,NEG-Mismatch-S,0,586,586,1,466c6a3f6b11e38f,45fcf40cd9aeccaa
S000004110,CCAT50,train,POS,1,587,587,0,625e45c42fd9d068,a1c9ce1573480d37
S000004111,CCAT50,train,NEG-Anchor,0,587,587,0,625e45c42fd9d068,0275c474f1763d8e
S000004112,CCAT50,train,NEG-neutral,0,587,587,0,625e45c42fd9d068,9d20170627e877d5
S000004113,CCAT50,train,NEG-wrong_ref_s,0,587,587,0,625e45c42fd9d068,5b4de78692565440
S000004114,CCAT50,train,NEG-Mismatch-S,0,587,587,1,4e6e9a76ed030dc4,a1c9ce1573480d37
S000004115,CCAT50,train,NEG-Mismatch-S,0,587,587,1,2b594d879c278127,a1c9ce1573480d37
S000004116,CCAT50,train,NEG-Mismatch-S,0,587,587,1,b5d136d681a81c8d,a1c9ce1573480d37
S000004117,CCAT50,train,POS,1,588,588,0,a14656b2636c7943,d14cdf147f4781dd
S000004118,CCAT50,train,NEG-Anchor,0,588,588,0,a14656b2636c7943,af92475109aeb7af
S000004119,CCAT50,train,NEG-neutral,0,588,588,0,a14656b2636c7943,871e6965c2d3e9ff
S000004120,CCAT50,train,NEG-wrong_ref_s,0,588,588,0,a14656b2636c7943,01e2e422771ad964
S000004121,CCAT50,train,NEG-Mismatch-S,0,588,588,1,3f123c2477b01991,d14cdf147f4781dd
S000004122,CCAT50,train,NEG-Mismatch-S,0,588,588,1,eee2382656449f42,d14cdf147f4781dd
S000004123,CCAT50,train,NEG-Mismatch-S,0,588,588,1,527777390c0cab7d,d14cdf147f4781dd
S000004124,CCAT50,train,POS,1,589,589,0,ce25299d8c70e45b,eb3df1f9a9c6b54d
S000004125,CCAT50,train,NEG-Anchor,0,589,589,0,ce25299d8c70e45b,a3fe0a6fa3eda81c
S000004126,CCAT50,train,NEG-neutral,0,589,589,0,ce25299d8c70e45b,76e2410ed048e114
S000004127,CCAT50,train,NEG-wrong_ref_s,0,589,589,0,ce25299d8c70e45b,47c7402cc7e7ffb9
S000004128,CCAT50,train,NEG-Mismatch-S,0,589,589,1,a1555204f0b7680f,eb3df1f9a9c6b54d
S000004129,CCAT50,train,NEG-Mismatch-S,0,589,589,1,ca4663fe3191dc29,eb3df1f9a9c6b54d
S000004130,CCAT50,train,NEG-Mismatch-S,0,589,589,1,c3457f97c29cbb46,eb3df1f9a9c6b54d
S000004131,CCAT50,train,POS,1,590,590,0,64c4b3905d8c7fc9,bf5683f547af1f53
S000004132,CCAT50,train,NEG-Anchor,0,590,590,0,64c4b3905d8c7fc9,735378f1d25ed7f9
S000004133,CCAT50,train,NEG-neutral,0,590,590,0,64c4b3905d8c7fc9,a6d67a5fb2c4ce99
S000004134,CCAT50,train,NEG-wrong_ref_s,0,590,590,0,64c4b3905d8c7fc9,0090259804324526
S000004135,CCAT50,train,NEG-Mismatch-S,0,590,590,1,32703102722e5bb8,bf5683f547af1f53
S000004136,CCAT50,train,NEG-Mismatch-S,0,590,590,1,6cdf5faf958e27b6,bf5683f547af1f53
S000004137,CCAT50,train,NEG-Mismatch-S,0,590,590,1,8d3a8c238f081d88,bf5683f547af1f53
S000004138,CCAT50,train,POS,1,591,591,0,0745c664df64335a,3bb3968148a85f28
S000004139,CCAT50,train,NEG-Anchor,0,591,591,0,0745c664df64335a,9722456bbf858e05
S000004140,CCAT50,train,NEG-neutral,0,591,591,0,0745c664df64335a,2ef097140baa8936
S000004141,CCAT50,train,NEG-wrong_ref_s,0,591,591,0,0745c664df64335a,fad13170f0f5975e
S000004142,CCAT50,train,NEG-Mismatch-S,0,591,591,1,66083e4bade366b7,3bb3968148a85f28
S000004143,CCAT50,train,NEG-Mismatch-S,0,591,591,1,05f16e06566fcae8,3bb3968148a85f28
S000004144,CCAT50,train,NEG-Mismatch-S,0,591,591,1,8ca4955eb54008f4,3bb3968148a85f28
S000004145,CCAT50,train,POS,1,592,592,0,c5fc81a75b21d4ff,09f03dec068aac80
S000004146,CCAT50,train,NEG-Anchor,0,592,592,0,c5fc81a75b21d4ff,e59023f3934b3027
S000004147,CCAT50,train,NEG-neutral,0,592,592,0,c5fc81a75b21d4ff,9efae947ec3b6563
S000004149,CCAT50,train,NEG-Mismatch-S,0,592,592,1,a78b5d3eb49d4777,09f03dec068aac80
S000004150,CCAT50,train,NEG-Mismatch-S,0,592,592,1,44b67fc98068a534,09f03dec068aac80
S000004151,CCAT50,train,NEG-Mismatch-S,0,592,592,1,7bf39679017d3f89,09f03dec068aac80
S000004159,CCAT50,train,POS,1,594,594,0,41ba679b9d1d7e04,f251c49eab3a8f9e
S000004160,CCAT50,train,NEG-Anchor,0,594,594,0,41ba679b9d1d7e04,4ccbe776d5a01ea6
S000004161,CCAT50,train,NEG-neutral,0,594,594,0,41ba679b9d1d7e04,12b9ed11c9f0e0a1
S000004162,CCAT50,train,NEG-wrong_ref_s,0,594,594,0,41ba679b9d1d7e04,7f40126ed7cf38b5
S000004163,CCAT50,train,NEG-Mismatch-S,0,594,594,1,d053a0bb5bdd61d9,f251c49eab3a8f9e
S000004164,CCAT50,train,NEG-Mismatch-S,0,594,594,1,a37ece5cce9474c3,f251c49eab3a8f9e
S000004165,CCAT50,train,NEG-Mismatch-S,0,594,594,1,a566da4294d96ad2,f251c49eab3a8f9e
S000004166,CCAT50,train,POS,1,595,595,0,a2458d11ed5e947b,153c42c439a4c066
S000004167,CCAT50,train,NEG-Anchor,0,595,595,0,a2458d11ed5e947b,3c3c64064bc2edec
S000004168,CCAT50,train,NEG-neutral,0,595,595,0,a2458d11ed5e947b,0f46efa58c11a96f
S000004169,CCAT50,train,NEG-wrong_ref_s,0,595,595,0,a2458d11ed5e947b,ceef77cb646a0898
S000004170,CCAT50,train,NEG-Mismatch-S,0,595,595,1,a316b19a62148e82,153c42c439a4c066
S000004171,CCAT50,train,NEG-Mismatch-S,0,595,595,1,406a5e0db97340a6,153c42c439a4c066
S000004172,CCAT50,train,NEG-Mismatch-S,0,595,595,1,5cc9a91328a597a7,153c42c439a4c066
S000004173,CCAT50,train,POS,1,596,596,0,95a068bba7926c04,7e0f5ddf34dd0375
S000004174,CCAT50,train,NEG-Anchor,0,596,596,0,95a068bba7926c04,d62de277d3bd88f1
S000004175,CCAT50,train,NEG-neutral,0,596,596,0,95a068bba7926c04,996bb7b2f6d7219e
S000004176,CCAT50,train,NEG-wrong_ref_s,0,596,596,0,95a068bba7926c04,51646b1a4a41b7ec
S000004177,CCAT50,train,NEG-Mismatch-S,0,596,596,1,3faffa42bb0b902c,7e0f5ddf34dd0375
S000004178,CCAT50,train,NEG-Mismatch-S,0,596,596,1,475d3081aa46935f,7e0f5ddf34dd0375
S000004179,CCAT50,train,NEG-Mismatch-S,0,596,596,1,1c5301937ca91779,7e0f5ddf34dd0375
S000004180,CCAT50,train,POS,1,597,597,0,e5c61d4fda3dd344,da7a61ec916d37dd
S000004181,CCAT50,train,NEG-Anchor,0,597,597,0,e5c61d4fda3dd344,c6d39fd41cd00d5b
S000004182,CCAT50,train,NEG-neutral,0,597,597,0,e5c61d4fda3dd344,808662b37144b7f2
S000004183,CCAT50,train,NEG-wrong_ref_s,0,597,597,0,e5c61d4fda3dd344,58ca05843fbc693f
S000004184,CCAT50,train,NEG-Mismatch-S,0,597,597,1,aeeaddb7572f95cc,da7a61ec916d37dd
S000004185,CCAT50,train,NEG-Mismatch-S,0,597,597,1,e76806afe79386ad,da7a61ec916d37dd
S000004186,CCAT50,train,NEG-Mismatch-S,0,597,597,1,e2c2d9943cf0a555,da7a61ec916d37dd
S000004187,CCAT50,train,POS,1,598,598,0,8d90a00a39c69026,cc8b4126e2e21f20
S000004188,CCAT50,train,NEG-Anchor,0,598,598,0,8d90a00a39c69026,9f3085634056c101
S000004189,CCAT50,train,NEG-neutral,0,598,598,0,8d90a00a39c69026,6e6c8ad9e6a6d3e1
S000004190,CCAT50,train,NEG-wrong_ref_s,0,598,598,0,8d90a00a39c69026,96078843fb098d2f
S000004191,CCAT50,train,NEG-Mismatch-S,0,598,598,1,f0d6528f57f1a88d,cc8b4126e2e21f20
S000004192,CCAT50,train,NEG-Mismatch-S,0,598,598,1,54055196d15c461d,cc8b4126e2e21f20
S000004193,CCAT50,train,NEG-Mismatch-S,0,598,598,1,7783e548dd703adf,cc8b4126e2e21f20
S000004194,CCAT50,train,POS,1,599,599,0,54d60290651ca8d2,8a11cf58c107268b
S000004195,CCAT50,train,NEG-Anchor,0,599,599,0,54d60290651ca8d2,697c372bef1be29d
S000004196,CCAT50,train,NEG-neutral,0,599,599,0,54d60290651ca8d2,4e7623e705b1232d
S000004197,CCAT50,train,NEG-wrong_ref_s,0,599,599,0,54d60290651ca8d2,7f31913fc4bea340
S000004198,CCAT50,train,NEG-Mismatch-S,0,599,599,1,336edb0519a6b51f,8a11cf58c107268b
S000004199,CCAT50,train,NEG-Mismatch-S,0,599,599,1,e7295991db0a390d,8a11cf58c107268b
S000004200,CCAT50,train,NEG-Mismatch-S,0,599,599,1,aeeaddb7572f95cc,8a11cf58c107268b
S000004201,CCAT50,train,POS,1,600,600,0,8ff75e616265b90f,56192e57e1f4789b
S000004202,CCAT50,train,NEG-Anchor,0,600,600,0,8ff75e616265b90f,5cfdb40446552c5c
S000004203,CCAT50,train,NEG-neutral,0,600,600,0,8ff75e616265b90f,376642ff88047dfa
S000004204,CCAT50,train,NEG-wrong_ref_s,0,600,600,0,8ff75e616265b90f,aca84d17d62ad384
S000004205,CCAT50,train,NEG-Mismatch-S,0,600,600,1,66a089cb9d832086,56192e57e1f4789b
S000004206,CCAT50,train,NEG-Mismatch-S,0,600,600,1,d21eef0be7e45e93,56192e57e1f4789b
S000004207,CCAT50,train,NEG-Mismatch-S,0,600,600,1,70f550bccb4b3b53,56192e57e1f4789b
S000004208,CCAT50,train,POS,1,601,601,0,54fd87d8b612f9af,3a6bf909ac17f9e9
S000004209,CCAT50,train,NEG-Anchor,0,601,601,0,54fd87d8b612f9af,40181bef29d740cb
S000004210,CCAT50,train,NEG-neutral,0,601,601,0,54fd87d8b612f9af,2f24fd7d49517bfe
S000004211,CCAT50,train,NEG-wrong_ref_s,0,601,601,0,54fd87d8b612f9af,8388bd286f49bf52
S000004212,CCAT50,train,NEG-Mismatch-S,0,601,601,1,5c3cbaed52239211,3a6bf909ac17f9e9
S000004213,CCAT50,train,NEG-Mismatch-S,0,601,601,1,82bebecabbb5f749,3a6bf909ac17f9e9
S000004214,CCAT50,train,NEG-Mismatch-S,0,601,601,1,b21911b2cd53cd80,3a6bf909ac17f9e9
S000004215,CCAT50,train,POS,1,602,602,0,985a360fdf5034c9,2c91ef27ef1353d1
S000004216,CCAT50,train,NEG-Anchor,0,602,602,0,985a360fdf5034c9,38ea969aa90433a3
S000004217,CCAT50,train,NEG-neutral,0,602,602,0,985a360fdf5034c9,89cfc841ed0daf51
S000004218,CCAT50,train,NEG-wrong_ref_s,0,602,602,0,985a360fdf5034c9,519de2b26b4ae0ad
S000004219,CCAT50,train,NEG-Mismatch-S,0,602,602,1,51b330856e09a0d3,2c91ef27ef1353d1
